t,frame,class,conf,area,source,fhi
4.6,138,Lush Green,0.55,15797,hsv,59.7
4.6,138,Lush Green,0.55,12735,hsv,59.7
4.6,138,Lush Green,0.55,11148,hsv,59.7
4.6,138,Lush Green,0.55,8310,hsv,59.7
4.6,138,Lush Green,0.55,4637,hsv,59.7
4.7,141,Drought / Severe Stress,0.55,47375,hsv,58.7
4.7,141,Drought / Severe Stress,0.55,16097,hsv,58.7
4.7,141,Drought / Severe Stress,0.55,7555,hsv,58.7
4.7,141,Inconsistent Growth,0.55,17917,hsv,58.7
4.7,141,Inconsistent Growth,0.55,17908,hsv,58.7
4.7,141,Inconsistent Growth,0.55,9662,hsv,58.7
4.7,141,Inconsistent Growth,0.55,7629,hsv,58.7
4.7,141,Lush Green,0.55,12854,hsv,58.7
4.7,141,Lush Green,0.55,12596,hsv,58.7
4.7,141,Lush Green,0.55,12364,hsv,58.7
4.7,141,Lush Green,0.55,7934,hsv,58.7
4.7,141,Lush Green,0.55,4610,hsv,58.7
4.7,141,Bare Soil / Gap,0.55,4235,hsv,58.7
4.8,144,Drought / Severe Stress,0.55,53160,hsv,57.9
4.8,144,Drought / Severe Stress,0.55,14613,hsv,57.9
4.8,144,Drought / Severe Stress,0.55,7248,hsv,57.9
4.8,144,Inconsistent Growth,0.55,19420,hsv,57.9
4.8,144,Inconsistent Growth,0.55,14599,hsv,57.9
4.8,144,Inconsistent Growth,0.55,8889,hsv,57.9
4.8,144,Inconsistent Growth,0.55,7006,hsv,57.9
4.8,144,Lush Green,0.55,18463,hsv,57.9
4.8,144,Lush Green,0.55,12358,hsv,57.9
4.8,144,Lush Green,0.55,12351,hsv,57.9
4.8,144,Lush Green,0.55,7787,hsv,57.9
4.8,144,Lush Green,0.55,4192,hsv,57.9
4.9,147,Drought / Severe Stress,0.55,54379,hsv,56.2
4.9,147,Drought / Severe Stress,0.55,14091,hsv,56.2
4.9,147,Drought / Severe Stress,0.55,7625,hsv,56.2
4.9,147,Drought / Severe Stress,0.55,5688,hsv,56.2
4.9,147,Drought / Severe Stress,0.55,4302,hsv,56.2
4.9,147,Inconsistent Growth,0.55,21042,hsv,56.2
4.9,147,Inconsistent Growth,0.55,9097,hsv,56.2
4.9,147,Inconsistent Growth,0.55,6740,hsv,56.2
4.9,147,Inconsistent Growth,0.55,6648,hsv,56.2
4.9,147,Lush Green,0.55,19635,hsv,56.2
4.9,147,Lush Green,0.55,12455,hsv,56.2
4.9,147,Lush Green,0.55,11649,hsv,56.2
4.9,147,Lush Green,0.55,6134,hsv,56.2
5.0,150,Drought / Severe Stress,0.55,67106,hsv,54.7
5.0,150,Drought / Severe Stress,0.55,12690,hsv,54.7
5.0,150,Drought / Severe Stress,0.55,7759,hsv,54.7
5.0,150,Drought / Severe Stress,0.55,6799,hsv,54.7
5.0,150,Inconsistent Growth,0.55,15902,hsv,54.7
5.0,150,Inconsistent Growth,0.55,10129,hsv,54.7
5.0,150,Inconsistent Growth,0.55,7585,hsv,54.7
5.0,150,Inconsistent Growth,0.55,7551,hsv,54.7
5.0,150,Inconsistent Growth,0.55,6869,hsv,54.7
5.0,150,Inconsistent Growth,0.55,4604,hsv,54.7
5.0,150,Lush Green,0.55,15871,hsv,54.7
5.0,150,Lush Green,0.55,13039,hsv,54.7
5.0,150,Lush Green,0.55,10128,hsv,54.7
5.0,150,Lush Green,0.55,6494,hsv,54.7
5.0,150,Bare Soil / Gap,0.55,4248,hsv,54.7
5.1,153,Drought / Severe Stress,0.55,65132,hsv,53.2
5.1,153,Drought / Severe Stress,0.55,12285,hsv,53.2
5.1,153,Drought / Severe Stress,0.55,8514,hsv,53.2
5.1,153,Drought / Severe Stress,0.55,7771,hsv,53.2
5.1,153,Inconsistent Growth,0.55,16334,hsv,53.2
5.1,153,Inconsistent Growth,0.55,9086,hsv,53.2
5.1,153,Inconsistent Growth,0.55,8908,hsv,53.2
5.1,153,Inconsistent Growth,0.55,7332,hsv,53.2
5.1,153,Inconsistent Growth,0.55,6420,hsv,53.2
5.1,153,Inconsistent Growth,0.55,4698,hsv,53.2
5.1,153,Lush Green,0.55,15685,hsv,53.2
5.1,153,Lush Green,0.55,12979,hsv,53.2
5.1,153,Lush Green,0.55,9281,hsv,53.2
5.1,153,Lush Green,0.55,4757,hsv,53.2
5.2,156,Drought / Severe Stress,0.55,70141,hsv,52.3
5.2,156,Drought / Severe Stress,0.55,11248,hsv,52.3
5.2,156,Drought / Severe Stress,0.55,10569,hsv,52.3
5.2,156,Drought / Severe Stress,0.55,7624,hsv,52.3
5.2,156,Lush Green,0.55,20226,hsv,52.3
5.2,156,Lush Green,0.55,13249,hsv,52.3
5.2,156,Lush Green,0.55,8791,hsv,52.3
5.2,156,Lush Green,0.55,4699,hsv,52.3
5.2,156,Inconsistent Growth,0.55,18885,hsv,52.3
5.2,156,Inconsistent Growth,0.55,9757,hsv,52.3
5.2,156,Inconsistent Growth,0.55,7414,hsv,52.3
5.2,156,Inconsistent Growth,0.55,7172,hsv,52.3
5.2,156,Inconsistent Growth,0.55,6482,hsv,52.3
5.2,156,Inconsistent Growth,0.55,5805,hsv,52.3
5.3,159,Drought / Severe Stress,0.55,73342,hsv,51.4
5.3,159,Drought / Severe Stress,0.55,11990,hsv,51.4
5.3,159,Drought / Severe Stress,0.55,10650,hsv,51.4
5.3,159,Drought / Severe Stress,0.55,7986,hsv,51.4
5.3,159,Drought / Severe Stress,0.55,4298,hsv,51.4
5.3,159,Lush Green,0.55,20404,hsv,51.4
5.3,159,Lush Green,0.55,13586,hsv,51.4
5.3,159,Lush Green,0.55,8432,hsv,51.4
5.3,159,Lush Green,0.55,5478,hsv,51.4
5.3,159,Inconsistent Growth,0.55,19663,hsv,51.4
5.3,159,Inconsistent Growth,0.55,11845,hsv,51.4
5.3,159,Inconsistent Growth,0.55,8912,hsv,51.4
5.3,159,Inconsistent Growth,0.55,7296,hsv,51.4
5.3,159,Inconsistent Growth,0.55,5896,hsv,51.4
5.4,162,Drought / Severe Stress,0.55,83172,hsv,51.2
5.4,162,Drought / Severe Stress,0.55,13776,hsv,51.2
5.4,162,Drought / Severe Stress,0.55,9441,hsv,51.2
5.4,162,Drought / Severe Stress,0.55,8405,hsv,51.2
5.4,162,Lush Green,0.55,24690,hsv,51.2
5.4,162,Lush Green,0.55,13839,hsv,51.2
5.4,162,Lush Green,0.55,7712,hsv,51.2
5.4,162,Lush Green,0.55,4609,hsv,51.2
5.4,162,Inconsistent Growth,0.55,22823,hsv,51.2
5.4,162,Inconsistent Growth,0.55,8568,hsv,51.2
5.4,162,Inconsistent Growth,0.55,7405,hsv,51.2
5.4,162,Inconsistent Growth,0.55,5983,hsv,51.2
5.4,162,Inconsistent Growth,0.55,5629,hsv,51.2
5.4,162,Inconsistent Growth,0.55,5136,hsv,51.2
5.4,162,Bare Soil / Gap,0.55,4283,hsv,51.2
5.5,165,Drought / Severe Stress,0.55,83217,hsv,50.4
5.5,165,Drought / Severe Stress,0.55,15603,hsv,50.4
5.5,165,Drought / Severe Stress,0.55,8426,hsv,50.4
5.5,165,Drought / Severe Stress,0.55,7955,hsv,50.4
5.5,165,Inconsistent Growth,0.55,21977,hsv,50.4
5.5,165,Inconsistent Growth,0.55,11944,hsv,50.4
5.5,165,Inconsistent Growth,0.55,9329,hsv,50.4
5.5,165,Inconsistent Growth,0.55,7115,hsv,50.4
5.5,165,Inconsistent Growth,0.55,6313,hsv,50.4
5.5,165,Inconsistent Growth,0.55,4438,hsv,50.4
5.5,165,Lush Green,0.55,21231,hsv,50.4
5.5,165,Lush Green,0.55,14559,hsv,50.4
5.5,165,Lush Green,0.55,6900,hsv,50.4
5.5,165,Lush Green,0.55,4658,hsv,50.4
5.6,168,Drought / Severe Stress,0.55,85690,hsv,49.5
5.6,168,Drought / Severe Stress,0.55,17572,hsv,49.5
5.6,168,Drought / Severe Stress,0.55,9131,hsv,49.5
5.6,168,Drought / Severe Stress,0.55,6407,hsv,49.5
5.6,168,Inconsistent Growth,0.55,23808,hsv,49.5
5.6,168,Inconsistent Growth,0.55,13736,hsv,49.5
5.6,168,Inconsistent Growth,0.55,12967,hsv,49.5
5.6,168,Inconsistent Growth,0.55,6958,hsv,49.5
5.6,168,Inconsistent Growth,0.55,4758,hsv,49.5
5.6,168,Lush Green,0.55,22909,hsv,49.5
5.6,168,Lush Green,0.55,14484,hsv,49.5
5.6,168,Lush Green,0.55,6290,hsv,49.5
5.7,171,Drought / Severe Stress,0.55,87927,hsv,49.1
5.7,171,Drought / Severe Stress,0.55,20666,hsv,49.1
5.7,171,Drought / Severe Stress,0.55,8539,hsv,49.1
5.7,171,Drought / Severe Stress,0.55,5241,hsv,49.1
5.7,171,Lush Green,0.55,22690,hsv,49.1
5.7,171,Lush Green,0.55,14993,hsv,49.1
5.7,171,Lush Green,0.55,5619,hsv,49.1
5.7,171,Lush Green,0.55,4212,hsv,49.1
5.7,171,Inconsistent Growth,0.55,22466,hsv,49.1
5.7,171,Inconsistent Growth,0.55,10502,hsv,49.1
5.7,171,Inconsistent Growth,0.55,7511,hsv,49.1
5.7,171,Inconsistent Growth,0.55,7328,hsv,49.1
5.7,171,Inconsistent Growth,0.55,6674,hsv,49.1
5.8,174,Drought / Severe Stress,0.55,91412,hsv,48.3
5.8,174,Drought / Severe Stress,0.55,18972,hsv,48.3
5.8,174,Drought / Severe Stress,0.55,7228,hsv,48.3
5.8,174,Drought / Severe Stress,0.55,4218,hsv,48.3
5.8,174,Inconsistent Growth,0.55,22334,hsv,48.3
5.8,174,Inconsistent Growth,0.55,14847,hsv,48.3
5.8,174,Inconsistent Growth,0.55,10525,hsv,48.3
5.8,174,Inconsistent Growth,0.55,7356,hsv,48.3
5.8,174,Inconsistent Growth,0.55,6282,hsv,48.3
5.8,174,Lush Green,0.55,20047,hsv,48.3
5.8,174,Lush Green,0.55,15942,hsv,48.3
5.8,174,Lush Green,0.55,4377,hsv,48.3
5.9,177,Drought / Severe Stress,0.55,94943,hsv,47.5
5.9,177,Drought / Severe Stress,0.55,23538,hsv,47.5
5.9,177,Drought / Severe Stress,0.55,4543,hsv,47.5
5.9,177,Inconsistent Growth,0.55,24692,hsv,47.5
5.9,177,Inconsistent Growth,0.55,20768,hsv,47.5
5.9,177,Inconsistent Growth,0.55,9177,hsv,47.5
5.9,177,Inconsistent Growth,0.55,6003,hsv,47.5
5.9,177,Lush Green,0.55,21501,hsv,47.5
5.9,177,Lush Green,0.55,16700,hsv,47.5
6.0,180,Drought / Severe Stress,0.55,95131,hsv,47.7
6.0,180,Inconsistent Growth,0.55,28814,hsv,47.7
6.0,180,Inconsistent Growth,0.55,25564,hsv,47.7
6.0,180,Inconsistent Growth,0.55,9598,hsv,47.7
6.0,180,Inconsistent Growth,0.55,5017,hsv,47.7
6.0,180,Inconsistent Growth,0.55,4586,hsv,47.7
6.0,180,Lush Green,0.55,16652,hsv,47.7
6.0,180,Lush Green,0.55,15839,hsv,47.7
6.1,183,Drought / Severe Stress,0.55,91198,hsv,47.5
6.1,183,Drought / Severe Stress,0.55,34048,hsv,47.5
6.1,183,Inconsistent Growth,0.55,25793,hsv,47.5
6.1,183,Inconsistent Growth,0.55,16580,hsv,47.5
6.1,183,Inconsistent Growth,0.55,9979,hsv,47.5
6.1,183,Inconsistent Growth,0.55,5511,hsv,47.5
6.1,183,Inconsistent Growth,0.55,5280,hsv,47.5
6.1,183,Inconsistent Growth,0.55,4590,hsv,47.5
6.1,183,Inconsistent Growth,0.55,4526,hsv,47.5
6.1,183,Lush Green,0.55,17742,hsv,47.5
6.1,183,Lush Green,0.55,15848,hsv,47.5
6.1,183,Lush Green,0.55,4374,hsv,47.5
6.1,183,Lush Green,0.55,4231,hsv,47.5
6.2,186,Drought / Severe Stress,0.55,123486,hsv,47.8
6.2,186,Inconsistent Growth,0.55,27725,hsv,47.8
6.2,186,Inconsistent Growth,0.55,12882,hsv,47.8
6.2,186,Inconsistent Growth,0.55,9427,hsv,47.8
6.2,186,Inconsistent Growth,0.55,5871,hsv,47.8
6.2,186,Inconsistent Growth,0.55,5385,hsv,47.8
6.2,186,Inconsistent Growth,0.55,4273,hsv,47.8
6.2,186,Lush Green,0.55,17969,hsv,47.8
6.2,186,Lush Green,0.55,14917,hsv,47.8
6.2,186,Lush Green,0.55,14445,hsv,47.8
6.3,189,Drought / Severe Stress,0.55,125358,hsv,48.0
6.3,189,Inconsistent Growth,0.55,23689,hsv,48.0
6.3,189,Inconsistent Growth,0.55,14623,hsv,48.0
6.3,189,Inconsistent Growth,0.55,13494,hsv,48.0
6.3,189,Inconsistent Growth,0.55,6829,hsv,48.0
6.3,189,Inconsistent Growth,0.55,5918,hsv,48.0
6.3,189,Inconsistent Growth,0.55,5095,hsv,48.0
6.3,189,Lush Green,0.55,17890,hsv,48.0
6.3,189,Lush Green,0.55,17168,hsv,48.0
6.3,189,Lush Green,0.55,13112,hsv,48.0
6.4,192,Drought / Severe Stress,0.55,126211,hsv,48.1
6.4,192,Inconsistent Growth,0.55,23942,hsv,48.1
6.4,192,Inconsistent Growth,0.55,14331,hsv,48.1
6.4,192,Inconsistent Growth,0.55,14204,hsv,48.1
6.4,192,Inconsistent Growth,0.55,6754,hsv,48.1
6.4,192,Inconsistent Growth,0.55,5047,hsv,48.1
6.4,192,Lush Green,0.55,18162,hsv,48.1
6.4,192,Lush Green,0.55,17506,hsv,48.1
6.4,192,Lush Green,0.55,12539,hsv,48.1
6.5,195,Drought / Severe Stress,0.55,86003,hsv,47.7
6.5,195,Drought / Severe Stress,0.55,37112,hsv,47.7
6.5,195,Drought / Severe Stress,0.55,9329,hsv,47.7
6.5,195,Inconsistent Growth,0.55,22036,hsv,47.7
6.5,195,Inconsistent Growth,0.55,14235,hsv,47.7
6.5,195,Inconsistent Growth,0.55,11672,hsv,47.7
6.5,195,Inconsistent Growth,0.55,7001,hsv,47.7
6.5,195,Inconsistent Growth,0.55,4360,hsv,47.7
6.5,195,Inconsistent Growth,0.55,4347,hsv,47.7
6.5,195,Lush Green,0.55,17047,hsv,47.7
6.5,195,Lush Green,0.55,12872,hsv,47.7
6.5,195,Lush Green,0.55,9284,hsv,47.7
6.5,195,Bare Soil / Gap,0.55,5431,hsv,47.7
6.6,198,Drought / Severe Stress,0.55,84877,hsv,47.5
6.6,198,Drought / Severe Stress,0.55,38341,hsv,47.5
6.6,198,Drought / Severe Stress,0.55,9789,hsv,47.5
6.6,198,Inconsistent Growth,0.55,22109,hsv,47.5
6.6,198,Inconsistent Growth,0.55,14245,hsv,47.5
6.6,198,Inconsistent Growth,0.55,12093,hsv,47.5
6.6,198,Inconsistent Growth,0.55,6925,hsv,47.5
6.6,198,Inconsistent Growth,0.55,5309,hsv,47.5
6.6,198,Inconsistent Growth,0.55,4454,hsv,47.5
6.6,198,Lush Green,0.55,17174,hsv,47.5
6.6,198,Lush Green,0.55,13094,hsv,47.5
6.6,198,Lush Green,0.55,10007,hsv,47.5
6.6,198,Bare Soil / Gap,0.55,6198,hsv,47.5
6.7,201,Drought / Severe Stress,0.55,85302,hsv,47.7
6.7,201,Drought / Severe Stress,0.55,37763,hsv,47.7
6.7,201,Drought / Severe Stress,0.55,5066,hsv,47.7
6.7,201,Drought / Severe Stress,0.55,4408,hsv,47.7
6.7,201,Inconsistent Growth,0.55,18897,hsv,47.7
6.7,201,Inconsistent Growth,0.55,18682,hsv,47.7
6.7,201,Inconsistent Growth,0.55,14718,hsv,47.7
6.7,201,Inconsistent Growth,0.55,7213,hsv,47.7
6.7,201,Lush Green,0.55,16861,hsv,47.7
6.7,201,Lush Green,0.55,12500,hsv,47.7
6.7,201,Lush Green,0.55,8143,hsv,47.7
6.7,201,Bare Soil / Gap,0.55,13329,hsv,47.7
6.8,204,Drought / Severe Stress,0.55,90816,hsv,47.7
6.8,204,Drought / Severe Stress,0.55,40000,hsv,47.7
6.8,204,Drought / Severe Stress,0.55,8960,hsv,47.7
6.8,204,Inconsistent Growth,0.55,18904,hsv,47.7
6.8,204,Inconsistent Growth,0.55,18222,hsv,47.7
6.8,204,Inconsistent Growth,0.55,12997,hsv,47.7
6.8,204,Inconsistent Growth,0.55,7047,hsv,47.7
6.8,204,Inconsistent Growth,0.55,4513,hsv,47.7
6.8,204,Lush Green,0.55,16314,hsv,47.7
6.8,204,Lush Green,0.55,13536,hsv,47.7
6.8,204,Lush Green,0.55,7472,hsv,47.7
6.8,204,Bare Soil / Gap,0.55,14468,hsv,47.7
6.9,207,Drought / Severe Stress,0.55,84418,hsv,47.7
6.9,207,Drought / Severe Stress,0.55,42387,hsv,47.7
6.9,207,Drought / Severe Stress,0.55,8431,hsv,47.7
6.9,207,Drought / Severe Stress,0.55,6223,hsv,47.7
6.9,207,Drought / Severe Stress,0.55,4519,hsv,47.7
6.9,207,Inconsistent Growth,0.55,19218,hsv,47.7
6.9,207,Inconsistent Growth,0.55,17911,hsv,47.7
6.9,207,Inconsistent Growth,0.55,12639,hsv,47.7
6.9,207,Inconsistent Growth,0.55,6760,hsv,47.7
6.9,207,Inconsistent Growth,0.55,4316,hsv,47.7
6.9,207,Lush Green,0.55,16507,hsv,47.7
6.9,207,Lush Green,0.55,14023,hsv,47.7
6.9,207,Lush Green,0.55,7938,hsv,47.7
6.9,207,Bare Soil / Gap,0.55,16000,hsv,47.7
7.0,210,Drought / Severe Stress,0.55,82602,hsv,48.0
7.0,210,Drought / Severe Stress,0.55,49600,hsv,48.0
7.0,210,Drought / Severe Stress,0.55,5016,hsv,48.0
7.0,210,Drought / Severe Stress,0.55,4468,hsv,48.0
7.0,210,Inconsistent Growth,0.55,18886,hsv,48.0
7.0,210,Inconsistent Growth,0.55,15626,hsv,48.0
7.0,210,Inconsistent Growth,0.55,11599,hsv,48.0
7.0,210,Inconsistent Growth,0.55,6256,hsv,48.0
7.0,210,Inconsistent Growth,0.55,4352,hsv,48.0
7.0,210,Bare Soil / Gap,0.55,17356,hsv,48.0
7.0,210,Lush Green,0.55,16364,hsv,48.0
7.0,210,Lush Green,0.55,11100,hsv,48.0
7.0,210,Lush Green,0.55,8807,hsv,48.0
7.0,210,Lush Green,0.55,4195,hsv,48.0
7.1,213,Drought / Severe Stress,0.55,86899,hsv,48.2
7.1,213,Drought / Severe Stress,0.55,50346,hsv,48.2
7.1,213,Drought / Severe Stress,0.55,7570,hsv,48.2
7.1,213,Inconsistent Growth,0.55,18830,hsv,48.2
7.1,213,Inconsistent Growth,0.55,14985,hsv,48.2
7.1,213,Inconsistent Growth,0.55,14076,hsv,48.2
7.1,213,Inconsistent Growth,0.55,6549,hsv,48.2
7.1,213,Inconsistent Growth,0.55,5864,hsv,48.2
7.1,213,Inconsistent Growth,0.55,4387,hsv,48.2
7.1,213,Bare Soil / Gap,0.55,18444,hsv,48.2
7.1,213,Lush Green,0.55,15386,hsv,48.2
7.1,213,Lush Green,0.55,10990,hsv,48.2
7.1,213,Lush Green,0.55,8055,hsv,48.2
7.1,213,Lush Green,0.55,5026,hsv,48.2
7.2,216,Drought / Severe Stress,0.55,85392,hsv,48.8
7.2,216,Drought / Severe Stress,0.55,44035,hsv,48.8
7.2,216,Drought / Severe Stress,0.55,7481,hsv,48.8
7.2,216,Drought / Severe Stress,0.55,5434,hsv,48.8
7.2,216,Inconsistent Growth,0.55,22731,hsv,48.8
7.2,216,Inconsistent Growth,0.55,16921,hsv,48.8
7.2,216,Inconsistent Growth,0.55,10647,hsv,48.8
7.2,216,Inconsistent Growth,0.55,6069,hsv,48.8
7.2,216,Inconsistent Growth,0.55,6001,hsv,48.8
7.2,216,Inconsistent Growth,0.55,4728,hsv,48.8
7.2,216,Inconsistent Growth,0.55,4586,hsv,48.8
7.2,216,Bare Soil / Gap,0.55,21603,hsv,48.8
7.2,216,Lush Green,0.55,15293,hsv,48.8
7.2,216,Lush Green,0.55,11767,hsv,48.8
7.2,216,Lush Green,0.55,10341,hsv,48.8
7.2,216,Lush Green,0.55,5561,hsv,48.8
7.3,219,Drought / Severe Stress,0.55,79098,hsv,49.2
7.3,219,Drought / Severe Stress,0.55,41874,hsv,49.2
7.3,219,Drought / Severe Stress,0.55,7382,hsv,49.2
7.3,219,Drought / Severe Stress,0.55,6252,hsv,49.2
7.3,219,Inconsistent Growth,0.55,22917,hsv,49.2
7.3,219,Inconsistent Growth,0.55,22843,hsv,49.2
7.3,219,Inconsistent Growth,0.55,10932,hsv,49.2
7.3,219,Inconsistent Growth,0.55,5488,hsv,49.2
7.3,219,Inconsistent Growth,0.55,4622,hsv,49.2
7.3,219,Inconsistent Growth,0.55,4533,hsv,49.2
7.3,219,Bare Soil / Gap,0.55,20925,hsv,49.2
7.3,219,Lush Green,0.55,15390,hsv,49.2
7.3,219,Lush Green,0.55,8857,hsv,49.2
7.3,219,Lush Green,0.55,7649,hsv,49.2
7.3,219,Lush Green,0.55,6362,hsv,49.2
7.4,222,Drought / Severe Stress,0.55,77376,hsv,50.1
7.4,222,Drought / Severe Stress,0.55,35150,hsv,50.1
7.4,222,Drought / Severe Stress,0.55,7497,hsv,50.1
7.4,222,Drought / Severe Stress,0.55,6961,hsv,50.1
7.4,222,Bare Soil / Gap,0.55,25377,hsv,50.1
7.4,222,Inconsistent Growth,0.55,22733,hsv,50.1
7.4,222,Inconsistent Growth,0.55,12606,hsv,50.1
7.4,222,Inconsistent Growth,0.55,10240,hsv,50.1
7.4,222,Inconsistent Growth,0.55,7944,hsv,50.1
7.4,222,Lush Green,0.55,15415,hsv,50.1
7.4,222,Lush Green,0.55,10106,hsv,50.1
7.4,222,Lush Green,0.55,8935,hsv,50.1
7.4,222,Lush Green,0.55,6857,hsv,50.1
7.5,225,Drought / Severe Stress,0.55,77864,hsv,50.2
7.5,225,Drought / Severe Stress,0.55,36329,hsv,50.2
7.5,225,Drought / Severe Stress,0.55,8517,hsv,50.2
7.5,225,Drought / Severe Stress,0.55,6874,hsv,50.2
7.5,225,Bare Soil / Gap,0.55,25036,hsv,50.2
7.5,225,Inconsistent Growth,0.55,20885,hsv,50.2
7.5,225,Inconsistent Growth,0.55,19950,hsv,50.2
7.5,225,Inconsistent Growth,0.55,9627,hsv,50.2
7.5,225,Inconsistent Growth,0.55,6950,hsv,50.2
7.5,225,Lush Green,0.55,15489,hsv,50.2
7.5,225,Lush Green,0.55,7279,hsv,50.2
7.5,225,Lush Green,0.55,7229,hsv,50.2
7.5,225,Lush Green,0.55,6873,hsv,50.2
7.6,228,Drought / Severe Stress,0.55,78015,hsv,50.7
7.6,228,Drought / Severe Stress,0.55,35226,hsv,50.7
7.6,228,Drought / Severe Stress,0.55,8907,hsv,50.7
7.6,228,Drought / Severe Stress,0.55,6374,hsv,50.7
