t,frame,class,conf,area,source,fhi
10.53,316,Lush Green,0.38,2376,hsv-fallback,67.8
10.6,318,Lush Green,0.465,50189,hsv-fallback,66.4
10.6,318,Bare Soil / Gap,0.462,7298,hsv-fallback,66.4
10.6,318,Drought / Severe Stress,0.453,99468,hsv-fallback,66.4
10.6,318,Bare Soil / Gap,0.451,3993,hsv-fallback,66.4
10.6,318,Inconsistent Growth,0.44,23795,hsv-fallback,66.4
10.6,318,Inconsistent Growth,0.44,29557,hsv-fallback,66.4
10.6,318,Lush Green,0.44,68914,hsv-fallback,66.4
10.6,318,Lush Green,0.38,2591,hsv-fallback,66.4
10.6,318,Inconsistent Growth,0.38,5127,hsv-fallback,66.4
10.6,318,Inconsistent Growth,0.38,7792,hsv-fallback,66.4
10.6,318,Inconsistent Growth,0.38,3316,hsv-fallback,66.4
10.67,320,Bare Soil / Gap,0.474,3118,hsv-fallback,65.8
10.67,320,Drought / Severe Stress,0.469,44185,hsv-fallback,65.8
10.67,320,Bare Soil / Gap,0.466,5572,hsv-fallback,65.8
10.67,320,Drought / Severe Stress,0.462,5982,hsv-fallback,65.8
10.67,320,Bare Soil / Gap,0.459,2900,hsv-fallback,65.8
10.67,320,Drought / Severe Stress,0.449,50679,hsv-fallback,65.8
10.67,320,Inconsistent Growth,0.44,33104,hsv-fallback,65.8
10.67,320,Lush Green,0.44,120303,hsv-fallback,65.8
10.67,320,Inconsistent Growth,0.44,24046,hsv-fallback,65.8
10.67,320,Inconsistent Growth,0.398,2182,hsv-fallback,65.8
10.67,320,Lush Green,0.38,1938,hsv-fallback,65.8
10.67,320,Lush Green,0.38,1848,hsv-fallback,65.8
10.67,320,Inconsistent Growth,0.38,5394,hsv-fallback,65.8
10.73,322,Bare Soil / Gap,0.471,2049,hsv-fallback,66.6
10.73,322,Inconsistent Growth,0.468,3987,hsv-fallback,66.6
10.73,322,Inconsistent Growth,0.448,2464,hsv-fallback,66.6
10.73,322,Lush Green,0.44,134594,hsv-fallback,66.6
10.73,322,Inconsistent Growth,0.44,35748,hsv-fallback,66.6
10.73,322,Drought / Severe Stress,0.44,97049,hsv-fallback,66.6
10.73,322,Bare Soil / Gap,0.44,5074,hsv-fallback,66.6
10.73,322,Inconsistent Growth,0.435,2776,hsv-fallback,66.6
10.73,322,Inconsistent Growth,0.434,3386,hsv-fallback,66.6
10.73,322,Lush Green,0.405,2324,hsv-fallback,66.6
10.73,322,Lush Green,0.38,5188,hsv-fallback,66.6
10.73,322,Inconsistent Growth,0.38,7034,hsv-fallback,66.6
10.73,322,Inconsistent Growth,0.38,3313,hsv-fallback,66.6
10.8,324,Bare Soil / Gap,0.45,4115,hsv-fallback,67.0
10.8,324,Drought / Severe Stress,0.442,97298,hsv-fallback,67.0
10.8,324,Inconsistent Growth,0.44,40141,hsv-fallback,67.0
10.8,324,Lush Green,0.44,135811,hsv-fallback,67.0
10.8,324,Inconsistent Growth,0.421,2011,hsv-fallback,67.0
10.8,324,Lush Green,0.413,2290,hsv-fallback,67.0
10.8,324,Inconsistent Growth,0.405,1859,hsv-fallback,67.0
10.8,324,Lush Green,0.38,5378,hsv-fallback,67.0
10.8,324,Inconsistent Growth,0.38,5954,hsv-fallback,67.0
10.8,324,Inconsistent Growth,0.38,2904,hsv-fallback,67.0
10.8,324,Inconsistent Growth,0.38,5207,hsv-fallback,67.0
10.87,326,Drought / Severe Stress,0.47,45332,hsv-fallback,67.4
10.87,326,Lush Green,0.44,136427,hsv-fallback,67.4
10.87,326,Inconsistent Growth,0.44,38871,hsv-fallback,67.4
10.87,326,Drought / Severe Stress,0.44,49655,hsv-fallback,67.4
10.87,326,Inconsistent Growth,0.436,3667,hsv-fallback,67.4
10.87,326,Bare Soil / Gap,0.436,4398,hsv-fallback,67.4
10.87,326,Lush Green,0.416,2264,hsv-fallback,67.4
10.87,326,Inconsistent Growth,0.398,1889,hsv-fallback,67.4
10.87,326,Inconsistent Growth,0.395,5614,hsv-fallback,67.4
10.87,326,Lush Green,0.38,5444,hsv-fallback,67.4
10.87,326,Inconsistent Growth,0.38,5237,hsv-fallback,67.4
10.93,328,Inconsistent Growth,0.449,3622,hsv-fallback,67.4
10.93,328,Lush Green,0.44,132162,hsv-fallback,67.4
10.93,328,Inconsistent Growth,0.44,40114,hsv-fallback,67.4
10.93,328,Drought / Severe Stress,0.44,95543,hsv-fallback,67.4
10.93,328,Inconsistent Growth,0.423,3804,hsv-fallback,67.4
10.93,328,Lush Green,0.42,2305,hsv-fallback,67.4
10.93,328,Inconsistent Growth,0.394,2209,hsv-fallback,67.4
10.93,328,Bare Soil / Gap,0.388,4369,hsv-fallback,67.4
10.93,328,Lush Green,0.38,5497,hsv-fallback,67.4
10.93,328,Inconsistent Growth,0.38,4193,hsv-fallback,67.4
11.0,330,Lush Green,0.453,3537,hsv-fallback,66.7
11.0,330,Bare Soil / Gap,0.445,3268,hsv-fallback,66.7
11.0,330,Inconsistent Growth,0.44,45683,hsv-fallback,66.7
11.0,330,Lush Green,0.44,126114,hsv-fallback,66.7
11.0,330,Drought / Severe Stress,0.44,98457,hsv-fallback,66.7
11.0,330,Lush Green,0.422,2305,hsv-fallback,66.7
11.0,330,Inconsistent Growth,0.38,5925,hsv-fallback,66.7
11.0,330,Lush Green,0.38,2129,hsv-fallback,66.7
11.0,330,Inconsistent Growth,0.38,3398,hsv-fallback,66.7
11.07,332,Lush Green,0.44,123116,hsv-fallback,66.1
11.07,332,Drought / Severe Stress,0.44,96708,hsv-fallback,66.1
11.07,332,Inconsistent Growth,0.44,46757,hsv-fallback,66.1
11.07,332,Inconsistent Growth,0.424,4052,hsv-fallback,66.1
11.07,332,Lush Green,0.422,2309,hsv-fallback,66.1
11.07,332,Inconsistent Growth,0.413,1907,hsv-fallback,66.1
11.07,332,Lush Green,0.381,4180,hsv-fallback,66.1
11.07,332,Lush Green,0.38,2188,hsv-fallback,66.1
11.07,332,Inconsistent Growth,0.38,2651,hsv-fallback,66.1
11.07,332,Inconsistent Growth,0.38,2305,hsv-fallback,66.1
11.07,332,Inconsistent Growth,0.38,2216,hsv-fallback,66.1
11.13,334,Inconsistent Growth,0.454,5430,hsv-fallback,65.7
11.13,334,Lush Green,0.44,119554,hsv-fallback,65.7
11.13,334,Drought / Severe Stress,0.44,94059,hsv-fallback,65.7
11.13,334,Inconsistent Growth,0.44,50730,hsv-fallback,65.7
11.13,334,Lush Green,0.422,2309,hsv-fallback,65.7
11.13,334,Inconsistent Growth,0.4,6835,hsv-fallback,65.7
11.13,334,Lush Green,0.386,4410,hsv-fallback,65.7
11.13,334,Lush Green,0.38,2271,hsv-fallback,65.7
11.13,334,Inconsistent Growth,0.38,2949,hsv-fallback,65.7
11.2,336,Drought / Severe Stress,0.452,92814,hsv-fallback,65.3
11.2,336,Inconsistent Growth,0.445,5979,hsv-fallback,65.3
11.2,336,Inconsistent Growth,0.445,2257,hsv-fallback,65.3
11.2,336,Lush Green,0.44,113767,hsv-fallback,65.3
11.2,336,Inconsistent Growth,0.44,49389,hsv-fallback,65.3
11.2,336,Lush Green,0.422,2309,hsv-fallback,65.3
11.2,336,Lush Green,0.38,2365,hsv-fallback,65.3
11.2,336,Lush Green,0.38,4624,hsv-fallback,65.3
11.2,336,Lush Green,0.38,2205,hsv-fallback,65.3
11.2,336,Inconsistent Growth,0.38,7035,hsv-fallback,65.3
11.2,336,Inconsistent Growth,0.38,2737,hsv-fallback,65.3
11.27,338,Drought / Severe Stress,0.461,36654,hsv-fallback,54.5
11.27,338,Inconsistent Growth,0.446,3025,hsv-fallback,54.5
11.27,338,Inconsistent Growth,0.44,58125,hsv-fallback,54.5
11.27,338,Drought / Severe Stress,0.44,53261,hsv-fallback,54.5
11.27,338,Inconsistent Growth,0.439,4313,hsv-fallback,54.5
11.27,338,Inconsistent Growth,0.429,6025,hsv-fallback,54.5
11.27,338,Lush Green,0.427,5138,hsv-fallback,54.5
11.27,338,Lush Green,0.421,2373,hsv-fallback,54.5
11.27,338,Inconsistent Growth,0.404,2962,hsv-fallback,54.5
11.27,338,Lush Green,0.391,2471,hsv-fallback,54.5
11.27,338,Lush Green,0.38,2034,hsv-fallback,54.5
11.27,338,Lush Green,0.38,2272,hsv-fallback,54.5
11.27,338,Inconsistent Growth,0.38,2729,hsv-fallback,54.5
11.33,340,Drought / Severe Stress,0.451,35508,hsv-fallback,49.1
11.33,340,Inconsistent Growth,0.446,4143,hsv-fallback,49.1
11.33,340,Inconsistent Growth,0.44,52518,hsv-fallback,49.1
11.33,340,Drought / Severe Stress,0.44,52134,hsv-fallback,49.1
11.33,340,Inconsistent Growth,0.428,2502,hsv-fallback,49.1
11.33,340,Inconsistent Growth,0.423,2205,hsv-fallback,49.1
11.33,340,Lush Green,0.421,2373,hsv-fallback,49.1
11.33,340,Inconsistent Growth,0.418,5856,hsv-fallback,49.1
11.33,340,Inconsistent Growth,0.396,7914,hsv-fallback,49.1
11.33,340,Lush Green,0.38,8062,hsv-fallback,49.1
11.33,340,Lush Green,0.38,3195,hsv-fallback,49.1
11.33,340,Inconsistent Growth,0.38,2669,hsv-fallback,49.1
11.4,342,Inconsistent Growth,0.462,2102,hsv-fallback,56.9
11.4,342,Drought / Severe Stress,0.458,12565,hsv-fallback,56.9
11.4,342,Inconsistent Growth,0.453,7346,hsv-fallback,56.9
11.4,342,Lush Green,0.44,105511,hsv-fallback,56.9
11.4,342,Inconsistent Growth,0.44,55378,hsv-fallback,56.9
11.4,342,Drought / Severe Stress,0.44,74606,hsv-fallback,56.9
11.4,342,Lush Green,0.422,2572,hsv-fallback,56.9
11.4,342,Lush Green,0.38,6335,hsv-fallback,56.9
11.4,342,Lush Green,0.38,2092,hsv-fallback,56.9
11.4,342,Lush Green,0.38,4113,hsv-fallback,56.9
11.4,342,Inconsistent Growth,0.38,7376,hsv-fallback,56.9
11.4,342,Inconsistent Growth,0.38,6749,hsv-fallback,56.9
11.4,342,Inconsistent Growth,0.38,2831,hsv-fallback,56.9
11.4,342,Inconsistent Growth,0.38,1814,hsv-fallback,56.9
11.47,344,Drought / Severe Stress,0.466,12111,hsv-fallback,61.1
11.47,344,Lush Green,0.44,98303,hsv-fallback,61.1
11.47,344,Drought / Severe Stress,0.44,78366,hsv-fallback,61.1
11.47,344,Inconsistent Growth,0.43,2693,hsv-fallback,61.1
11.47,344,Inconsistent Growth,0.428,8811,hsv-fallback,61.1
11.47,344,Inconsistent Growth,0.421,6415,hsv-fallback,61.1
11.47,344,Lush Green,0.38,1892,hsv-fallback,61.1
11.47,344,Lush Green,0.38,5156,hsv-fallback,61.1
11.47,344,Lush Green,0.38,6269,hsv-fallback,61.1
11.47,344,Inconsistent Growth,0.38,1919,hsv-fallback,61.1
11.53,346,Inconsistent Growth,0.472,3182,hsv-fallback,63.4
11.53,346,Drought / Severe Stress,0.466,10970,hsv-fallback,63.4
11.53,346,Inconsistent Growth,0.448,6706,hsv-fallback,63.4
11.53,346,Lush Green,0.44,96462,hsv-fallback,63.4
11.53,346,Inconsistent Growth,0.44,4421,hsv-fallback,63.4
11.53,346,Drought / Severe Stress,0.44,76368,hsv-fallback,63.4
11.53,346,Inconsistent Growth,0.437,5115,hsv-fallback,63.4
11.53,346,Lush Green,0.384,3366,hsv-fallback,63.4
11.53,346,Lush Green,0.38,2208,hsv-fallback,63.4
11.53,346,Lush Green,0.38,6265,hsv-fallback,63.4
11.53,346,Lush Green,0.38,3368,hsv-fallback,63.4
11.53,346,Inconsistent Growth,0.38,3247,hsv-fallback,63.4
11.53,346,Inconsistent Growth,0.38,2385,hsv-fallback,63.4
11.6,348,Drought / Severe Stress,0.468,5436,hsv-fallback,67.3
11.6,348,Drought / Severe Stress,0.459,9437,hsv-fallback,67.3
11.6,348,Lush Green,0.44,98966,hsv-fallback,67.3
11.6,348,Drought / Severe Stress,0.44,46571,hsv-fallback,67.3
11.6,348,Lush Green,0.432,2192,hsv-fallback,67.3
11.6,348,Drought / Severe Stress,0.43,9117,hsv-fallback,67.3
11.6,348,Inconsistent Growth,0.426,6911,hsv-fallback,67.3
11.6,348,Inconsistent Growth,0.384,5314,hsv-fallback,67.3
11.6,348,Lush Green,0.38,1975,hsv-fallback,67.3
11.6,348,Lush Green,0.38,7294,hsv-fallback,67.3
11.6,348,Lush Green,0.38,8689,hsv-fallback,67.3
11.6,348,Lush Green,0.38,2421,hsv-fallback,67.3
11.6,348,Inconsistent Growth,0.38,2510,hsv-fallback,67.3
11.67,350,Drought / Severe Stress,0.467,5427,hsv-fallback,68.6
11.67,350,Drought / Severe Stress,0.463,7978,hsv-fallback,68.6
11.67,350,Inconsistent Growth,0.461,15210,hsv-fallback,68.6
11.67,350,Inconsistent Growth,0.459,4366,hsv-fallback,68.6
11.67,350,Lush Green,0.44,94859,hsv-fallback,68.6
11.67,350,Drought / Severe Stress,0.44,44764,hsv-fallback,68.6
11.67,350,Drought / Severe Stress,0.434,8391,hsv-fallback,68.6
11.67,350,Lush Green,0.427,2208,hsv-fallback,68.6
11.67,350,Lush Green,0.38,2451,hsv-fallback,68.6
11.67,350,Lush Green,0.38,7866,hsv-fallback,68.6
11.67,350,Lush Green,0.38,9192,hsv-fallback,68.6
11.67,350,Inconsistent Growth,0.38,2513,hsv-fallback,68.6
11.67,350,Inconsistent Growth,0.38,4955,hsv-fallback,68.6
11.67,350,Inconsistent Growth,0.38,7665,hsv-fallback,68.6
11.73,352,Inconsistent Growth,0.463,7380,hsv-fallback,59.4
11.73,352,Drought / Severe Stress,0.457,7959,hsv-fallback,59.4
11.73,352,Inconsistent Growth,0.44,83667,hsv-fallback,59.4
11.73,352,Drought / Severe Stress,0.44,51256,hsv-fallback,59.4
11.73,352,Drought / Severe Stress,0.44,8333,hsv-fallback,59.4
11.73,352,Lush Green,0.429,2186,hsv-fallback,59.4
11.73,352,Lush Green,0.38,9445,hsv-fallback,59.4
11.73,352,Lush Green,0.38,2271,hsv-fallback,59.4
11.73,352,Lush Green,0.38,2233,hsv-fallback,59.4
11.73,352,Lush Green,0.38,8892,hsv-fallback,59.4
11.73,352,Inconsistent Growth,0.38,2072,hsv-fallback,59.4
11.8,354,Drought / Severe Stress,0.47,4513,hsv-fallback,53.6
11.8,354,Drought / Severe Stress,0.467,1873,hsv-fallback,53.6
11.8,354,Drought / Severe Stress,0.455,7991,hsv-fallback,53.6
11.8,354,Drought / Severe Stress,0.454,9246,hsv-fallback,53.6
11.8,354,Inconsistent Growth,0.452,6322,hsv-fallback,53.6
11.8,354,Drought / Severe Stress,0.448,1909,hsv-fallback,53.6
11.8,354,Inconsistent Growth,0.44,74422,hsv-fallback,53.6
11.8,354,Drought / Severe Stress,0.44,55992,hsv-fallback,53.6
11.8,354,Inconsistent Growth,0.389,3238,hsv-fallback,53.6
11.8,354,Lush Green,0.38,9283,hsv-fallback,53.6
11.8,354,Lush Green,0.38,2102,hsv-fallback,53.6
11.8,354,Lush Green,0.38,2072,hsv-fallback,53.6
11.8,354,Lush Green,0.38,9741,hsv-fallback,53.6
11.8,354,Inconsistent Growth,0.38,2287,hsv-fallback,53.6
11.8,354,Inconsistent Growth,0.38,2199,hsv-fallback,53.6
11.87,356,Drought / Severe Stress,0.47,4559,hsv-fallback,59.8
11.87,356,Inconsistent Growth,0.463,14755,hsv-fallback,59.8
11.87,356,Drought / Severe Stress,0.462,7246,hsv-fallback,59.8
11.87,356,Drought / Severe Stress,0.454,8665,hsv-fallback,59.8
11.87,356,Drought / Severe Stress,0.448,1970,hsv-fallback,59.8
11.87,356,Drought / Severe Stress,0.44,58832,hsv-fallback,59.8
11.87,356,Lush Green,0.44,82411,hsv-fallback,59.8
11.87,356,Inconsistent Growth,0.414,7661,hsv-fallback,59.8
11.87,356,Inconsistent Growth,0.397,7044,hsv-fallback,59.8
11.87,356,Lush Green,0.384,10384,hsv-fallback,59.8
11.87,356,Lush Green,0.383,2701,hsv-fallback,59.8
11.87,356,Lush Green,0.38,2591,hsv-fallback,59.8
11.87,356,Lush Green,0.38,2285,hsv-fallback,59.8
11.87,356,Lush Green,0.38,10393,hsv-fallback,59.8
11.87,356,Inconsistent Growth,0.38,3571,hsv-fallback,59.8
11.87,356,Inconsistent Growth,0.38,3340,hsv-fallback,59.8
11.87,356,Inconsistent Growth,0.38,2699,hsv-fallback,59.8
11.93,358,Inconsistent Growth,0.463,15948,hsv-fallback,64.0
11.93,358,Drought / Severe Stress,0.46,4196,hsv-fallback,64.0
11.93,358,Drought / Severe Stress,0.459,5899,hsv-fallback,64.0
11.93,358,Inconsistent Growth,0.453,8317,hsv-fallback,64.0
11.93,358,Drought / Severe Stress,0.449,3075,hsv-fallback,64.0
11.93,358,Drought / Severe Stress,0.443,7308,hsv-fallback,64.0
11.93,358,Lush Green,0.44,80187,hsv-fallback,64.0
11.93,358,Drought / Severe Stress,0.44,53920,hsv-fallback,64.0
11.93,358,Lush Green,0.432,4852,hsv-fallback,64.0
11.93,358,Lush Green,0.422,3311,hsv-fallback,64.0
11.93,358,Inconsistent Growth,0.383,3452,hsv-fallback,64.0
11.93,358,Lush Green,0.38,11287,hsv-fallback,64.0
11.93,358,Lush Green,0.38,2325,hsv-fallback,64.0
11.93,358,Lush Green,0.38,11770,hsv-fallback,64.0
11.93,358,Inconsistent Growth,0.38,3181,hsv-fallback,64.0
12.0,360,Drought / Severe Stress,0.462,4757,hsv-fallback,58.1
12.0,360,Drought / Severe Stress,0.454,6030,hsv-fallback,58.1
12.0,360,Inconsistent Growth,0.44,82447,hsv-fallback,58.1
12.0,360,Drought / Severe Stress,0.44,51491,hsv-fallback,58.1
12.0,360,Drought / Severe Stress,0.436,3227,hsv-fallback,58.1
12.0,360,Lush Green,0.434,4268,hsv-fallback,58.1
12.0,360,Inconsistent Growth,0.429,2124,hsv-fallback,58.1
12.0,360,Drought / Severe Stress,0.426,6572,hsv-fallback,58.1
12.0,360,Inconsistent Growth,0.42,7932,hsv-fallback,58.1
12.0,360,Inconsistent Growth,0.38,4087,hsv-fallback,58.1
12.0,360,Inconsistent Growth,0.38,3703,hsv-fallback,58.1
12.0,360,Lush Green,0.38,2345,hsv-fallback,58.1
12.0,360,Lush Green,0.38,4121,hsv-fallback,58.1
12.0,360,Lush Green,0.38,11736,hsv-fallback,58.1
12.0,360,Inconsistent Growth,0.38,3072,hsv-fallback,58.1
12.0,360,Lush Green,0.38,12585,hsv-fallback,58.1
12.07,362,Drought / Severe Stress,0.466,5654,hsv-fallback,55.4
12.07,362,Drought / Severe Stress,0.466,3940,hsv-fallback,55.4
12.07,362,Inconsistent Growth,0.461,8015,hsv-fallback,55.4
12.07,362,Drought / Severe Stress,0.445,4740,hsv-fallback,55.4
12.07,362,Drought / Severe Stress,0.44,51321,hsv-fallback,55.4
12.07,362,Inconsistent Growth,0.44,90667,hsv-fallback,55.4
12.07,362,Lush Green,0.431,4932,hsv-fallback,55.4
12.07,362,Drought / Severe Stress,0.424,6460,hsv-fallback,55.4
12.07,362,Inconsistent Growth,0.402,2357,hsv-fallback,55.4
12.07,362,Inconsistent Growth,0.38,3303,hsv-fallback,55.4
12.07,362,Lush Green,0.38,13817,hsv-fallback,55.4
12.07,362,Lush Green,0.38,12580,hsv-fallback,55.4
12.07,362,Lush Green,0.38,2172,hsv-fallback,55.4
12.07,362,Lush Green,0.38,3789,hsv-fallback,55.4
12.13,364,Drought / Severe Stress,0.466,3888,hsv-fallback,53.1
12.13,364,Inconsistent Growth,0.462,7988,hsv-fallback,53.1
12.13,364,Drought / Severe Stress,0.459,2000,hsv-fallback,53.1
12.13,364,Drought / Severe Stress,0.454,4437,hsv-fallback,53.1
12.13,364,Drought / Severe Stress,0.447,2334,hsv-fallback,53.1
12.13,364,Lush Green,0.444,4934,hsv-fallback,53.1
12.13,364,Inconsistent Growth,0.44,79035,hsv-fallback,53.1
12.13,364,Drought / Severe Stress,0.44,55857,hsv-fallback,53.1
12.13,364,Lush Green,0.436,4984,hsv-fallback,53.1
12.13,364,Drought / Severe Stress,0.408,6320,hsv-fallback,53.1
12.13,364,Inconsistent Growth,0.385,6380,hsv-fallback,53.1
12.13,364,Lush Green,0.38,5543,hsv-fallback,53.1
12.13,364,Lush Green,0.38,2322,hsv-fallback,53.1
12.13,364,Inconsistent Growth,0.38,2244,hsv-fallback,53.1
12.13,364,Lush Green,0.38,12965,hsv-fallback,53.1
12.13,364,Inconsistent Growth,0.38,3235,hsv-fallback,53.1
12.2,366,Drought / Severe Stress,0.464,3224,hsv-fallback,59.2
12.2,366,Inconsistent Growth,0.459,7721,hsv-fallback,59.2
12.2,366,Drought / Severe Stress,0.459,2184,hsv-fallback,59.2
12.2,366,Drought / Severe Stress,0.456,3239,hsv-fallback,59.2
12.2,366,Drought / Severe Stress,0.454,3431,hsv-fallback,59.2
12.2,366,Inconsistent Growth,0.44,82159,hsv-fallback,59.2
12.2,366,Lush Green,0.44,64582,hsv-fallback,59.2
12.2,366,Drought / Severe Stress,0.44,54214,hsv-fallback,59.2
12.2,366,Lush Green,0.432,3067,hsv-fallback,59.2
12.2,366,Lush Green,0.432,5452,hsv-fallback,59.2
12.2,366,Drought / Severe Stress,0.401,4977,hsv-fallback,59.2
12.2,366,Lush Green,0.38,14321,hsv-fallback,59.2
12.2,366,Lush Green,0.38,1998,hsv-fallback,59.2
12.2,366,Lush Green,0.38,2830,hsv-fallback,59.2
12.2,366,Inconsistent Growth,0.38,3160,hsv-fallback,59.2
12.2,366,Inconsistent Growth,0.38,2078,hsv-fallback,59.2
12.2,366,Lush Green,0.38,13433,hsv-fallback,59.2
12.2,366,Lush Green,0.38,4824,hsv-fallback,59.2
12.27,368,Drought / Severe Stress,0.458,2633,hsv-fallback,55.4
12.27,368,Drought / Severe Stress,0.457,2894,hsv-fallback,55.4
12.27,368,Drought / Severe Stress,0.453,2851,hsv-fallback,55.4
12.27,368,Drought / Severe Stress,0.447,1841,hsv-fallback,55.4
12.27,368,Drought / Severe Stress,0.443,2200,hsv-fallback,55.4
12.27,368,Inconsistent Growth,0.44,92574,hsv-fallback,55.4
12.27,368,Drought / Severe Stress,0.44,47477,hsv-fallback,55.4
12.27,368,Lush Green,0.434,4195,hsv-fallback,55.4
12.27,368,Inconsistent Growth,0.401,5110,hsv-fallback,55.4
12.27,368,Drought / Severe Stress,0.393,3742,hsv-fallback,55.4
12.27,368,Inconsistent Growth,0.38,3787,hsv-fallback,55.4
12.27,368,Lush Green,0.38,4558,hsv-fallback,55.4
12.27,368,Lush Green,0.38,14167,hsv-fallback,55.4
12.27,368,Lush Green,0.38,2894,hsv-fallback,55.4
12.27,368,Inconsistent Growth,0.38,3410,hsv-fallback,55.4
12.27,368,Lush Green,0.38,1879,hsv-fallback,55.4
12.33,370,Drought / Severe Stress,0.451,2193,hsv-fallback,65.6
12.33,370,Drought / Severe Stress,0.448,2047,hsv-fallback,65.6
12.33,370,Lush Green,0.44,92400,hsv-fallback,65.6
12.33,370,Lush Green,0.44,23870,hsv-fallback,65.6
12.33,370,Drought / Severe Stress,0.44,43625,hsv-fallback,65.6
12.33,370,Drought / Severe Stress,0.44,2200,hsv-fallback,65.6
12.33,370,Inconsistent Growth,0.435,4449,hsv-fallback,65.6
12.33,370,Drought / Severe Stress,0.421,1965,hsv-fallback,65.6
12.33,370,Lush Green,0.38,1953,hsv-fallback,65.6
12.33,370,Lush Green,0.38,3128,hsv-fallback,65.6
12.33,370,Lush Green,0.38,2014,hsv-fallback,65.6
12.33,370,Inconsistent Growth,0.38,3443,hsv-fallback,65.6
12.33,370,Inconsistent Growth,0.38,2622,hsv-fallback,65.6
12.33,370,Inconsistent Growth,0.38,3245,hsv-fallback,65.6
12.33,370,Inconsistent Growth,0.38,2954,hsv-fallback,65.6
12.4,372,Inconsistent Growth,0.44,76766,hsv-fallback,61.0
12.4,372,Inconsistent Growth,0.44,20474,hsv-fallback,61.0
12.4,372,Lush Green,0.44,22818,hsv-fallback,61.0
12.4,372,Drought / Severe Stress,0.44,50080,hsv-fallback,61.0
12.4,372,Drought / Severe Stress,0.428,1982,hsv-fallback,61.0
12.4,372,Inconsistent Growth,0.42,6999,hsv-fallback,61.0
12.4,372,Inconsistent Growth,0.38,3583,hsv-fallback,61.0
12.4,372,Lush Green,0.38,2406,hsv-fallback,61.0
12.4,372,Lush Green,0.38,17882,hsv-fallback,61.0
12.4,372,Drought / Severe Stress,0.38,2574,hsv-fallback,61.0
12.47,374,Inconsistent Growth,0.46,8252,hsv-fallback,57.0
12.47,374,Inconsistent Growth,0.44,94945,hsv-fallback,57.0
12.47,374,Lush Green,0.44,23801,hsv-fallback,57.0
12.47,374,Drought / Severe Stress,0.44,52267,hsv-fallback,57.0
12.47,374,Inconsistent Growth,0.38,4136,hsv-fallback,57.0
12.47,374,Lush Green,0.38,2431,hsv-fallback,57.0
12.53,376,Inconsistent Growth,0.459,8567,hsv-fallback,62.6
12.53,376,Inconsistent Growth,0.44,67544,hsv-fallback,62.6
12.53,376,Inconsistent Growth,0.44,25043,hsv-fallback,62.6
12.53,376,Lush Green,0.44,56374,hsv-fallback,62.6
12.53,376,Lush Green,0.44,25432,hsv-fallback,62.6
12.53,376,Drought / Severe Stress,0.44,52053,hsv-fallback,62.6
12.53,376,Inconsistent Growth,0.38,2952,hsv-fallback,62.6
12.53,376,Inconsistent Growth,0.38,3180,hsv-fallback,62.6
12.53,376,Lush Green,0.38,19891,hsv-fallback,62.6
12.53,376,Lush Green,0.38,7190,hsv-fallback,62.6
12.53,376,Lush Green,0.38,2081,hsv-fallback,62.6
12.53,376,Lush Green,0.38,2734,hsv-fallback,62.6
12.53,376,Lush Green,0.38,1951,hsv-fallback,62.6
12.6,378,Drought / Severe Stress,0.441,1940,hsv-fallback,65.5
12.6,378,Inconsistent Growth,0.44,99804,hsv-fallback,65.5
12.6,378,Lush Green,0.44,27891,hsv-fallback,65.5
12.6,378,Lush Green,0.44,52304,hsv-fallback,65.5
12.6,378,Drought / Severe Stress,0.44,47447,hsv-fallback,65.5
12.6,378,Lush Green,0.38,20454,hsv-fallback,65.5
12.6,378,Inconsistent Growth,0.38,2924,hsv-fallback,65.5
12.6,378,Inconsistent Growth,0.38,3635,hsv-fallback,65.5
12.6,378,Lush Green,0.38,2759,hsv-fallback,65.5
12.6,378,Lush Green,0.38,8004,hsv-fallback,65.5
12.6,378,Lush Green,0.38,1910,hsv-fallback,65.5
12.6,378,Lush Green,0.38,2071,hsv-fallback,65.5
12.6,378,Drought / Severe Stress,0.38,2229,hsv-fallback,65.5
12.67,380,Inconsistent Growth,0.454,4211,hsv-fallback,60.5
12.67,380,Inconsistent Growth,0.44,98381,hsv-fallback,60.5
12.67,380,Lush Green,0.44,29096,hsv-fallback,60.5
12.67,380,Drought / Severe Stress,0.44,49133,hsv-fallback,60.5
12.67,380,Lush Green,0.407,2569,hsv-fallback,60.5
12.67,380,Lush Green,0.38,2651,hsv-fallback,60.5
12.67,380,Inconsistent Growth,0.38,3720,hsv-fallback,60.5
12.67,380,Lush Green,0.38,2087,hsv-fallback,60.5
12.67,380,Drought / Severe Stress,0.38,2320,hsv-fallback,60.5
12.73,382,Lush Green,0.452,24196,hsv-fallback,64.7
12.73,382,Inconsistent Growth,0.44,89442,hsv-fallback,64.7
12.73,382,Lush Green,0.44,55422,hsv-fallback,64.7
12.73,382,Lush Green,0.44,31557,hsv-fallback,64.7
12.73,382,Drought / Severe Stress,0.44,51629,hsv-fallback,64.7
12.73,382,Inconsistent Growth,0.398,4621,hsv-fallback,64.7
12.73,382,Lush Green,0.386,2760,hsv-fallback,64.7
12.73,382,Inconsistent Growth,0.38,3894,hsv-fallback,64.7
12.73,382,Inconsistent Growth,0.38,4148,hsv-fallback,64.7
12.73,382,Lush Green,0.38,2382,hsv-fallback,64.7
