t,frame,class,conf,area,source,fhi
10.13,304,Bare Soil / Gap,0.461,1727,onnx-medium,71.8
10.13,304,Bare Soil / Gap,0.459,31304,onnx-medium,71.8
10.13,304,Bare Soil / Gap,0.443,1645,onnx-weak,71.8
10.13,304,Lush Green,0.42,2914,hsv-fallback,71.8
10.13,304,Inconsistent Growth,0.42,1877,hsv-fallback,71.8
10.13,304,Inconsistent Growth,0.42,2347,hsv-fallback,71.8
10.13,304,Inconsistent Growth,0.42,1747,hsv-fallback,71.8
10.13,304,Bare Soil / Gap,0.406,5232,onnx-weak,71.8
10.13,304,Drought / Severe Stress,0.37,4901,onnx-weak,71.8
10.2,306,Drought / Severe Stress,0.48,38207,hsv-fallback,70.8
10.2,306,Bare Soil / Gap,0.48,16074,hsv-fallback,70.8
10.2,306,Bare Soil / Gap,0.466,1766,onnx-medium,70.8
10.2,306,Bare Soil / Gap,0.456,34895,onnx-medium,70.8
10.2,306,Drought / Severe Stress,0.42,3177,onnx-weak,70.8
10.2,306,Inconsistent Growth,0.42,2043,hsv-fallback,70.8
10.2,306,Inconsistent Growth,0.42,1600,hsv-fallback,70.8
10.2,306,Bare Soil / Gap,0.37,3743,onnx-weak,70.8
10.27,308,Drought / Severe Stress,0.48,38965,hsv-fallback,69.9
10.27,308,Bare Soil / Gap,0.48,14788,hsv-fallback,69.9
10.27,308,Bare Soil / Gap,0.469,2661,onnx-medium,69.9
10.27,308,Bare Soil / Gap,0.463,1633,onnx-medium,69.9
10.27,308,Bare Soil / Gap,0.457,36436,onnx-medium,69.9
10.27,308,Drought / Severe Stress,0.431,3432,onnx-weak,69.9
10.27,308,Inconsistent Growth,0.42,5823,hsv-fallback,69.9
10.27,308,Inconsistent Growth,0.42,1596,hsv-fallback,69.9
10.27,308,Bare Soil / Gap,0.389,1937,onnx-weak,69.9
10.33,310,Drought / Severe Stress,0.48,40121,hsv-fallback,64.5
10.33,310,Bare Soil / Gap,0.468,11831,onnx-medium,64.5
10.33,310,Bare Soil / Gap,0.462,1619,onnx-medium,64.5
10.33,310,Drought / Severe Stress,0.428,3340,onnx-weak,64.5
10.33,310,Bare Soil / Gap,0.423,1618,onnx-weak,64.5
10.33,310,Inconsistent Growth,0.42,3005,hsv-fallback,64.5
10.33,310,Lush Green,0.42,2198,hsv-fallback,64.5
10.33,310,Bare Soil / Gap,0.357,2131,onnx-weak,64.5
10.4,312,Drought / Severe Stress,0.48,41213,hsv-fallback,61.2
10.4,312,Inconsistent Growth,0.48,16710,hsv-fallback,61.2
10.4,312,Inconsistent Growth,0.48,32379,hsv-fallback,61.2
10.4,312,Bare Soil / Gap,0.471,1623,onnx-medium,61.2
10.4,312,Bare Soil / Gap,0.468,11109,onnx-medium,61.2
10.4,312,Bare Soil / Gap,0.466,2438,onnx-medium,61.2
10.4,312,Drought / Severe Stress,0.429,3266,onnx-weak,61.2
10.4,312,Inconsistent Growth,0.42,3449,hsv-fallback,61.2
10.4,312,Lush Green,0.42,2467,hsv-fallback,61.2
10.4,312,Bare Soil / Gap,0.356,1739,onnx-weak,61.2
10.47,314,Inconsistent Growth,0.48,16945,hsv-fallback,63.7
10.47,314,Drought / Severe Stress,0.48,41621,hsv-fallback,63.7
10.47,314,Bare Soil / Gap,0.469,1841,onnx-medium,63.7
10.47,314,Bare Soil / Gap,0.453,42738,onnx-medium,63.7
10.47,314,Bare Soil / Gap,0.451,9993,onnx-medium,63.7
10.47,314,Bare Soil / Gap,0.441,7219,onnx-weak,63.7
10.47,314,Bare Soil / Gap,0.441,3568,onnx-weak,63.7
10.47,314,Bare Soil / Gap,0.436,1852,onnx-weak,63.7
10.47,314,Bare Soil / Gap,0.423,1659,onnx-weak,63.7
10.47,314,Drought / Severe Stress,0.422,2226,onnx-weak,63.7
10.47,314,Lush Green,0.42,2834,hsv-fallback,63.7
10.47,314,Inconsistent Growth,0.42,2696,hsv-fallback,63.7
10.47,314,Bare Soil / Gap,0.379,2581,onnx-weak,63.7
10.47,314,Bare Soil / Gap,0.366,8622,onnx-weak,63.7
10.53,316,Drought / Severe Stress,0.48,44124,hsv-fallback,59.2
10.53,316,Drought / Severe Stress,0.48,40477,hsv-fallback,59.2
10.53,316,Inconsistent Growth,0.48,17730,hsv-fallback,59.2
10.53,316,Bare Soil / Gap,0.467,2082,onnx-medium,59.2
10.53,316,Bare Soil / Gap,0.467,8042,onnx-medium,59.2
10.53,316,Bare Soil / Gap,0.442,1693,onnx-weak,59.2
10.53,316,Bare Soil / Gap,0.44,3048,onnx-weak,59.2
10.53,316,Bare Soil / Gap,0.422,7265,onnx-weak,59.2
10.53,316,Inconsistent Growth,0.42,1899,hsv-fallback,59.2
10.53,316,Inconsistent Growth,0.42,8365,hsv-fallback,59.2
10.53,316,Lush Green,0.42,3454,hsv-fallback,59.2
10.53,316,Drought / Severe Stress,0.407,2107,onnx-weak,59.2
10.53,316,Bare Soil / Gap,0.38,2862,onnx-weak,59.2
10.6,318,Inconsistent Growth,0.48,21192,hsv-fallback,64.3
10.6,318,Bare Soil / Gap,0.471,1722,onnx-medium,64.3
10.6,318,Bare Soil / Gap,0.471,1729,onnx-medium,64.3
10.6,318,Bare Soil / Gap,0.467,2840,onnx-medium,64.3
10.6,318,Bare Soil / Gap,0.451,2919,onnx-medium,64.3
10.6,318,Bare Soil / Gap,0.448,3932,onnx-weak,64.3
10.6,318,Bare Soil / Gap,0.445,1571,onnx-weak,64.3
10.6,318,Bare Soil / Gap,0.424,6974,onnx-weak,64.3
10.6,318,Inconsistent Growth,0.42,2593,hsv-fallback,64.3
10.6,318,Lush Green,0.42,4016,hsv-fallback,64.3
10.6,318,Drought / Severe Stress,0.399,1980,onnx-weak,64.3
10.6,318,Bare Soil / Gap,0.36,7812,onnx-weak,64.3
10.67,320,Drought / Severe Stress,0.48,46219,hsv-fallback,58.7
10.67,320,Drought / Severe Stress,0.48,42518,hsv-fallback,58.7
10.67,320,Inconsistent Growth,0.48,24941,hsv-fallback,58.7
10.67,320,Bare Soil / Gap,0.472,2380,onnx-medium,58.7
10.67,320,Bare Soil / Gap,0.461,2691,onnx-medium,58.7
10.67,320,Bare Soil / Gap,0.459,2796,onnx-medium,58.7
10.67,320,Bare Soil / Gap,0.446,3015,onnx-weak,58.7
10.67,320,Bare Soil / Gap,0.427,2466,onnx-weak,58.7
10.67,320,Inconsistent Growth,0.42,6760,hsv-fallback,58.7
10.67,320,Bare Soil / Gap,0.414,1578,onnx-weak,58.7
10.67,320,Drought / Severe Stress,0.4,1951,onnx-weak,58.7
10.67,320,Drought / Severe Stress,0.387,3021,onnx-weak,58.7
10.67,320,Bare Soil / Gap,0.367,4906,onnx-weak,58.7
10.73,322,Inconsistent Growth,0.48,27441,hsv-fallback,62.0
10.73,322,Bare Soil / Gap,0.471,1809,onnx-medium,62.0
10.73,322,Drought / Severe Stress,0.457,3165,onnx-medium,62.0
10.73,322,Bare Soil / Gap,0.456,1701,onnx-medium,62.0
10.73,322,Bare Soil / Gap,0.453,4346,onnx-medium,62.0
10.73,322,Bare Soil / Gap,0.451,3216,onnx-medium,62.0
10.73,322,Bare Soil / Gap,0.44,4372,onnx-weak,62.0
10.73,322,Bare Soil / Gap,0.427,2250,onnx-weak,62.0
10.73,322,Drought / Severe Stress,0.398,3482,onnx-weak,62.0
10.73,322,Bare Soil / Gap,0.364,6874,onnx-weak,62.0
10.73,322,Bare Soil / Gap,0.351,3247,onnx-weak,62.0
10.8,324,Inconsistent Growth,0.48,30968,hsv-fallback,63.1
10.8,324,Bare Soil / Gap,0.457,1758,onnx-medium,63.1
10.8,324,Drought / Severe Stress,0.457,2659,onnx-medium,63.1
10.8,324,Bare Soil / Gap,0.45,3567,onnx-medium,63.1
10.8,324,Bare Soil / Gap,0.438,3947,onnx-weak,63.1
10.8,324,Bare Soil / Gap,0.434,2590,onnx-weak,63.1
10.8,324,Inconsistent Growth,0.42,3813,hsv-fallback,63.1
10.8,324,Drought / Severe Stress,0.403,3321,onnx-weak,63.1
10.8,324,Bare Soil / Gap,0.378,7047,onnx-weak,63.1
10.87,326,Drought / Severe Stress,0.48,45937,hsv-fallback,58.2
10.87,326,Drought / Severe Stress,0.48,39790,hsv-fallback,58.2
10.87,326,Inconsistent Growth,0.48,28506,hsv-fallback,58.2
10.87,326,Drought / Severe Stress,0.46,2022,onnx-medium,58.2
10.87,326,Bare Soil / Gap,0.453,4284,onnx-medium,58.2
10.87,326,Bare Soil / Gap,0.451,4345,onnx-medium,58.2
10.87,326,Bare Soil / Gap,0.448,1870,onnx-weak,58.2
10.87,326,Bare Soil / Gap,0.443,3535,onnx-weak,58.2
10.87,326,Bare Soil / Gap,0.423,2199,onnx-weak,58.2
10.87,326,Inconsistent Growth,0.42,2152,hsv-fallback,58.2
10.87,326,Drought / Severe Stress,0.406,3129,onnx-weak,58.2
10.87,326,Bare Soil / Gap,0.373,7194,onnx-weak,58.2
10.93,328,Inconsistent Growth,0.48,29101,hsv-fallback,61.4
10.93,328,Bare Soil / Gap,0.466,4005,onnx-medium,61.4
10.93,328,Drought / Severe Stress,0.461,1937,onnx-medium,61.4
10.93,328,Bare Soil / Gap,0.452,1705,onnx-medium,61.4
10.93,328,Bare Soil / Gap,0.446,2045,onnx-weak,61.4
10.93,328,Bare Soil / Gap,0.445,3100,onnx-weak,61.4
10.93,328,Bare Soil / Gap,0.429,3820,onnx-weak,61.4
10.93,328,Bare Soil / Gap,0.427,2876,onnx-weak,61.4
10.93,328,Bare Soil / Gap,0.419,6999,onnx-weak,61.4
10.93,328,Drought / Severe Stress,0.416,3171,onnx-weak,61.4
11.0,330,Drought / Severe Stress,0.455,2286,onnx-medium,66.2
11.0,330,Bare Soil / Gap,0.446,3936,onnx-weak,66.2
11.0,330,Bare Soil / Gap,0.445,2969,onnx-weak,66.2
11.0,330,Bare Soil / Gap,0.427,1664,onnx-weak,66.2
11.0,330,Drought / Severe Stress,0.41,3380,onnx-weak,66.2
11.0,330,Bare Soil / Gap,0.392,7537,onnx-weak,66.2
11.07,332,Inconsistent Growth,0.48,35034,hsv-fallback,66.3
11.07,332,Bare Soil / Gap,0.471,1841,onnx-medium,66.3
11.07,332,Drought / Severe Stress,0.452,2233,onnx-medium,66.3
11.07,332,Bare Soil / Gap,0.449,5163,onnx-weak,66.3
11.07,332,Bare Soil / Gap,0.433,4133,onnx-weak,66.3
11.07,332,Drought / Severe Stress,0.413,3389,onnx-weak,66.3
11.07,332,Bare Soil / Gap,0.359,8081,onnx-weak,66.3
11.13,334,Inconsistent Growth,0.48,37670,hsv-fallback,68.0
11.13,334,Bare Soil / Gap,0.467,15091,onnx-medium,68.0
11.13,334,Bare Soil / Gap,0.462,1800,onnx-medium,68.0
11.13,334,Drought / Severe Stress,0.46,1880,onnx-medium,68.0
11.13,334,Bare Soil / Gap,0.459,4559,onnx-medium,68.0
11.13,334,Lush Green,0.42,8591,hsv-fallback,68.0
11.13,334,Drought / Severe Stress,0.419,3202,onnx-weak,68.0
11.13,334,Bare Soil / Gap,0.416,4377,onnx-weak,68.0
11.2,336,Bare Soil / Gap,0.467,14044,onnx-medium,74.0
11.2,336,Bare Soil / Gap,0.46,3508,onnx-medium,74.0
11.2,336,Drought / Severe Stress,0.459,1884,onnx-medium,74.0
11.2,336,Bare Soil / Gap,0.445,1763,onnx-weak,74.0
11.2,336,Bare Soil / Gap,0.435,2245,onnx-weak,74.0
11.2,336,Bare Soil / Gap,0.435,3872,onnx-weak,74.0
11.2,336,Bare Soil / Gap,0.434,4727,onnx-weak,74.0
11.2,336,Drought / Severe Stress,0.421,3153,onnx-weak,74.0
11.2,336,Lush Green,0.42,2567,hsv-fallback,74.0
11.2,336,Lush Green,0.42,9239,hsv-fallback,74.0
11.27,338,Drought / Severe Stress,0.48,45188,hsv-fallback,71.2
11.27,338,Bare Soil / Gap,0.471,5025,onnx-medium,71.2
11.27,338,Bare Soil / Gap,0.47,9245,onnx-medium,71.2
11.27,338,Bare Soil / Gap,0.468,11954,onnx-medium,71.2
11.27,338,Bare Soil / Gap,0.457,3812,onnx-medium,71.2
11.27,338,Bare Soil / Gap,0.446,2977,onnx-weak,71.2
11.27,338,Bare Soil / Gap,0.441,4530,onnx-weak,71.2
11.27,338,Drought / Severe Stress,0.44,1908,onnx-weak,71.2
11.27,338,Drought / Severe Stress,0.422,3203,onnx-weak,71.2
11.27,338,Lush Green,0.42,2075,hsv-fallback,71.2
11.27,338,Bare Soil / Gap,0.354,9746,onnx-weak,71.2
11.27,338,Bare Soil / Gap,0.354,2200,onnx-weak,71.2
11.33,340,Drought / Severe Stress,0.48,42193,hsv-fallback,69.1
11.33,340,Lush Green,0.48,11225,hsv-fallback,69.1
11.33,340,Bare Soil / Gap,0.472,4749,onnx-medium,69.1
11.33,340,Bare Soil / Gap,0.471,8529,onnx-medium,69.1
11.33,340,Bare Soil / Gap,0.467,10607,onnx-medium,69.1
11.33,340,Bare Soil / Gap,0.456,3361,onnx-medium,69.1
11.33,340,Bare Soil / Gap,0.442,4623,onnx-weak,69.1
11.33,340,Bare Soil / Gap,0.439,3768,onnx-weak,69.1
11.33,340,Drought / Severe Stress,0.422,1980,onnx-weak,69.1
11.33,340,Lush Green,0.42,1778,hsv-fallback,69.1
11.33,340,Inconsistent Growth,0.42,5431,hsv-fallback,69.1
11.33,340,Drought / Severe Stress,0.417,3220,onnx-weak,69.1
11.4,342,Bare Soil / Gap,0.466,3522,onnx-medium,74.4
11.4,342,Bare Soil / Gap,0.463,9250,onnx-medium,74.4
11.4,342,Bare Soil / Gap,0.442,4873,onnx-weak,74.4
11.4,342,Bare Soil / Gap,0.44,4711,onnx-weak,74.4
11.4,342,Bare Soil / Gap,0.429,2772,onnx-weak,74.4
11.4,342,Drought / Severe Stress,0.424,3234,onnx-weak,74.4
11.4,342,Drought / Severe Stress,0.423,2213,onnx-weak,74.4
11.4,342,Bare Soil / Gap,0.364,12265,onnx-weak,74.4
11.47,344,Lush Green,0.48,11713,hsv-fallback,79.9
11.47,344,Bare Soil / Gap,0.463,2160,onnx-medium,79.9
11.47,344,Bare Soil / Gap,0.439,6959,onnx-weak,79.9
11.47,344,Bare Soil / Gap,0.431,3054,onnx-weak,79.9
11.47,344,Drought / Severe Stress,0.43,1843,onnx-weak,79.9
11.47,344,Bare Soil / Gap,0.421,2401,onnx-weak,79.9
11.47,344,Lush Green,0.42,2557,hsv-fallback,79.9
11.47,344,Bare Soil / Gap,0.381,5938,onnx-weak,79.9
11.53,346,Lush Green,0.48,12828,hsv-fallback,83.4
11.53,346,Bare Soil / Gap,0.466,1914,onnx-medium,83.4
11.53,346,Bare Soil / Gap,0.445,6815,onnx-weak,83.4
11.53,346,Bare Soil / Gap,0.443,3347,onnx-weak,83.4
11.53,346,Bare Soil / Gap,0.422,2066,onnx-weak,83.4
11.53,346,Lush Green,0.42,2671,hsv-fallback,83.4
11.53,346,Inconsistent Growth,0.42,2654,hsv-fallback,83.4
11.53,346,Drought / Severe Stress,0.412,1825,onnx-weak,83.4
11.53,346,Bare Soil / Gap,0.391,2011,onnx-weak,83.4
11.53,346,Bare Soil / Gap,0.379,7192,onnx-weak,83.4
11.6,348,Drought / Severe Stress,0.48,39999,hsv-fallback,78.1
11.6,348,Lush Green,0.48,15631,hsv-fallback,78.1
11.6,348,Bare Soil / Gap,0.469,6152,onnx-medium,78.1
11.6,348,Bare Soil / Gap,0.466,1950,onnx-medium,78.1
11.6,348,Bare Soil / Gap,0.461,3222,onnx-medium,78.1
11.6,348,Bare Soil / Gap,0.46,5133,onnx-medium,78.1
11.6,348,Drought / Severe Stress,0.452,2515,onnx-medium,78.1
11.6,348,Bare Soil / Gap,0.452,4321,onnx-medium,78.1
11.6,348,Bare Soil / Gap,0.448,4242,onnx-weak,78.1
11.6,348,Drought / Severe Stress,0.422,3310,onnx-weak,78.1
11.6,348,Bare Soil / Gap,0.371,2150,onnx-weak,78.1
11.6,348,Bare Soil / Gap,0.353,1926,onnx-weak,78.1
11.67,350,Drought / Severe Stress,0.48,34976,hsv-fallback,74.0
11.67,350,Lush Green,0.48,16126,hsv-fallback,74.0
11.67,350,Bare Soil / Gap,0.472,3909,onnx-medium,74.0
11.67,350,Bare Soil / Gap,0.471,5016,onnx-medium,74.0
11.67,350,Bare Soil / Gap,0.457,3294,onnx-medium,74.0
11.67,350,Bare Soil / Gap,0.453,1790,onnx-medium,74.0
11.67,350,Drought / Severe Stress,0.449,2515,onnx-weak,74.0
11.67,350,Bare Soil / Gap,0.441,3667,onnx-weak,74.0
11.67,350,Bare Soil / Gap,0.435,2174,onnx-weak,74.0
11.67,350,Drought / Severe Stress,0.431,2754,onnx-weak,74.0
11.67,350,Bare Soil / Gap,0.429,2476,onnx-weak,74.0
11.67,350,Lush Green,0.42,1742,hsv-fallback,74.0
11.67,350,Inconsistent Growth,0.42,2012,hsv-fallback,74.0
11.67,350,Inconsistent Growth,0.42,7301,hsv-fallback,74.0
11.73,352,Drought / Severe Stress,0.48,34968,hsv-fallback,72.4
11.73,352,Bare Soil / Gap,0.465,5299,onnx-medium,72.4
11.73,352,Bare Soil / Gap,0.46,1582,onnx-medium,72.4
11.73,352,Bare Soil / Gap,0.457,1607,onnx-medium,72.4
11.73,352,Drought / Severe Stress,0.444,2935,onnx-weak,72.4
11.73,352,Bare Soil / Gap,0.443,3708,onnx-weak,72.4
11.73,352,Bare Soil / Gap,0.441,3593,onnx-weak,72.4
11.73,352,Bare Soil / Gap,0.441,4193,onnx-weak,72.4
11.73,352,Lush Green,0.42,2982,hsv-fallback,72.4
11.73,352,Lush Green,0.42,13370,hsv-fallback,72.4
11.73,352,Drought / Severe Stress,0.42,3147,onnx-weak,72.4
11.73,352,Bare Soil / Gap,0.418,6999,onnx-weak,72.4
11.73,352,Bare Soil / Gap,0.41,2834,onnx-weak,72.4
11.73,352,Bare Soil / Gap,0.377,7616,onnx-weak,72.4
11.8,354,Drought / Severe Stress,0.48,48129,hsv-fallback,69.2
11.8,354,Lush Green,0.48,14381,hsv-fallback,69.2
11.8,354,Bare Soil / Gap,0.471,4599,onnx-medium,69.2
11.8,354,Bare Soil / Gap,0.459,5427,onnx-medium,69.2
11.8,354,Bare Soil / Gap,0.457,2263,onnx-medium,69.2
11.8,354,Bare Soil / Gap,0.44,3399,onnx-weak,69.2
11.8,354,Drought / Severe Stress,0.433,1838,onnx-weak,69.2
11.8,354,Bare Soil / Gap,0.425,3895,onnx-weak,69.2
11.8,354,Lush Green,0.42,3137,hsv-fallback,69.2
11.8,354,Inconsistent Growth,0.42,2318,hsv-fallback,69.2
11.8,354,Inconsistent Growth,0.42,1817,hsv-fallback,69.2
11.8,354,Bare Soil / Gap,0.418,2470,onnx-weak,69.2
11.8,354,Bare Soil / Gap,0.417,1995,onnx-weak,69.2
11.8,354,Bare Soil / Gap,0.408,2309,onnx-weak,69.2
11.87,356,Drought / Severe Stress,0.48,47397,hsv-fallback,66.7
11.87,356,Lush Green,0.48,15522,hsv-fallback,66.7
11.87,356,Bare Soil / Gap,0.461,5247,onnx-medium,66.7
11.87,356,Bare Soil / Gap,0.46,3587,onnx-medium,66.7
11.87,356,Bare Soil / Gap,0.445,2404,onnx-weak,66.7
11.87,356,Drought / Severe Stress,0.428,1801,onnx-weak,66.7
11.87,356,Inconsistent Growth,0.42,3123,hsv-fallback,66.7
11.87,356,Bare Soil / Gap,0.397,6547,onnx-weak,66.7
11.87,356,Bare Soil / Gap,0.377,2526,onnx-weak,66.7
11.87,356,Bare Soil / Gap,0.374,1815,onnx-weak,66.7
11.87,356,Bare Soil / Gap,0.356,3718,onnx-weak,66.7
11.93,358,Drought / Severe Stress,0.48,43688,hsv-fallback,65.1
11.93,358,Inconsistent Growth,0.48,21534,hsv-fallback,65.1
11.93,358,Lush Green,0.48,17050,hsv-fallback,65.1
11.93,358,Bare Soil / Gap,0.471,3553,onnx-medium,65.1
11.93,358,Bare Soil / Gap,0.466,4166,onnx-medium,65.1
11.93,358,Bare Soil / Gap,0.443,4274,onnx-weak,65.1
11.93,358,Drought / Severe Stress,0.422,1742,onnx-weak,65.1
11.93,358,Bare Soil / Gap,0.421,2675,onnx-weak,65.1
11.93,358,Inconsistent Growth,0.42,1665,hsv-fallback,65.1
11.93,358,Bare Soil / Gap,0.419,5170,onnx-weak,65.1
11.93,358,Bare Soil / Gap,0.403,6857,onnx-weak,65.1
12.0,360,Lush Green,0.48,17783,hsv-fallback,73.5
12.0,360,Bare Soil / Gap,0.461,4378,onnx-medium,73.5
12.0,360,Bare Soil / Gap,0.459,4121,onnx-medium,73.5
12.0,360,Bare Soil / Gap,0.456,3081,onnx-medium,73.5
12.0,360,Bare Soil / Gap,0.44,5617,onnx-weak,73.5
12.0,360,Bare Soil / Gap,0.434,2086,onnx-weak,73.5
12.0,360,Bare Soil / Gap,0.433,1931,onnx-weak,73.5
12.0,360,Bare Soil / Gap,0.424,4935,onnx-weak,73.5
12.0,360,Inconsistent Growth,0.42,1597,hsv-fallback,73.5
12.0,360,Bare Soil / Gap,0.407,2898,onnx-weak,73.5
12.0,360,Bare Soil / Gap,0.392,1572,onnx-weak,73.5
12.0,360,Bare Soil / Gap,0.385,4081,onnx-weak,73.5
12.0,360,Bare Soil / Gap,0.38,2469,onnx-weak,73.5
12.07,362,Lush Green,0.48,18734,hsv-fallback,79.0
12.07,362,Bare Soil / Gap,0.466,3529,onnx-medium,79.0
12.07,362,Bare Soil / Gap,0.466,3357,onnx-medium,79.0
12.07,362,Bare Soil / Gap,0.446,6901,onnx-weak,79.0
12.07,362,Bare Soil / Gap,0.437,2186,onnx-weak,79.0
12.07,362,Bare Soil / Gap,0.436,2280,onnx-weak,79.0
12.07,362,Bare Soil / Gap,0.434,6950,onnx-weak,79.0
12.07,362,Inconsistent Growth,0.42,3402,hsv-fallback,79.0
12.07,362,Inconsistent Growth,0.42,1904,hsv-fallback,79.0
12.07,362,Bare Soil / Gap,0.371,4662,onnx-weak,79.0
12.13,364,Drought / Severe Stress,0.48,42567,hsv-fallback,75.5
12.13,364,Lush Green,0.48,15992,hsv-fallback,75.5
12.13,364,Bare Soil / Gap,0.462,3517,onnx-medium,75.5
12.13,364,Bare Soil / Gap,0.459,2138,onnx-medium,75.5
12.13,364,Bare Soil / Gap,0.449,1912,onnx-weak,75.5
12.13,364,Bare Soil / Gap,0.432,2534,onnx-weak,75.5
12.13,364,Bare Soil / Gap,0.429,2209,onnx-weak,75.5
12.13,364,Bare Soil / Gap,0.427,7186,onnx-weak,75.5
12.13,364,Inconsistent Growth,0.42,2035,hsv-fallback,75.5
12.13,364,Lush Green,0.375,3340,onnx-weak,75.5
12.13,364,Bare Soil / Gap,0.372,6106,onnx-weak,75.5
12.13,364,Bare Soil / Gap,0.356,3488,onnx-weak,75.5
12.2,366,Drought / Severe Stress,0.48,39376,hsv-fallback,73.3
12.2,366,Lush Green,0.48,16922,hsv-fallback,73.3
12.2,366,Bare Soil / Gap,0.463,1602,onnx-medium,73.3
12.2,366,Bare Soil / Gap,0.457,2248,onnx-medium,73.3
12.2,366,Bare Soil / Gap,0.456,2757,onnx-medium,73.3
12.2,366,Bare Soil / Gap,0.453,1573,onnx-medium,73.3
12.2,366,Bare Soil / Gap,0.431,7207,onnx-weak,73.3
12.2,366,Lush Green,0.42,3435,hsv-fallback,73.3
12.2,366,Inconsistent Growth,0.42,3926,hsv-fallback,73.3
12.2,366,Inconsistent Growth,0.42,1680,hsv-fallback,73.3
12.2,366,Bare Soil / Gap,0.412,9370,onnx-weak,73.3
12.2,366,Bare Soil / Gap,0.408,4306,onnx-weak,73.3
12.2,366,Bare Soil / Gap,0.389,2752,onnx-weak,73.3
12.27,368,Drought / Severe Stress,0.48,33848,hsv-fallback,71.6
12.27,368,Lush Green,0.48,22144,hsv-fallback,71.6
12.27,368,Bare Soil / Gap,0.437,6667,onnx-weak,71.6
12.27,368,Bare Soil / Gap,0.425,2427,onnx-weak,71.6
12.27,368,Inconsistent Growth,0.42,8351,hsv-fallback,71.6
12.27,368,Lush Green,0.42,11086,hsv-fallback,71.6
12.27,368,Inconsistent Growth,0.42,2664,hsv-fallback,71.6
12.27,368,Inconsistent Growth,0.42,4182,hsv-fallback,71.6
12.27,368,Bare Soil / Gap,0.42,2119,onnx-weak,71.6
12.27,368,Bare Soil / Gap,0.35,2120,onnx-weak,71.6
12.33,370,Drought / Severe Stress,0.48,29092,hsv-fallback,67.8
12.33,370,Bare Soil / Gap,0.46,1695,onnx-medium,67.8
12.33,370,Bare Soil / Gap,0.456,6664,onnx-medium,67.8
12.33,370,Bare Soil / Gap,0.44,1592,onnx-weak,67.8
12.33,370,Bare Soil / Gap,0.422,1941,onnx-weak,67.8
12.33,370,Inconsistent Growth,0.42,1606,hsv-fallback,67.8
12.33,370,Inconsistent Growth,0.42,4188,hsv-fallback,67.8
12.33,370,Inconsistent Growth,0.42,1632,hsv-fallback,67.8
12.33,370,Bare Soil / Gap,0.416,1674,onnx-weak,67.8
12.33,370,Drought / Severe Stress,0.398,1852,onnx-weak,67.8
12.33,370,Bare Soil / Gap,0.393,4059,onnx-weak,67.8
12.33,370,Bare Soil / Gap,0.363,1841,onnx-weak,67.8
12.33,370,Bare Soil / Gap,0.352,2864,onnx-weak,67.8
12.4,372,Drought / Severe Stress,0.48,33468,hsv-fallback,63.7
12.4,372,Bare Soil / Gap,0.436,3711,onnx-weak,63.7
12.4,372,Bare Soil / Gap,0.433,2193,onnx-weak,63.7
12.4,372,Inconsistent Growth,0.42,1800,hsv-fallback,63.7
12.4,372,Lush Green,0.42,2301,hsv-fallback,63.7
12.4,372,Bare Soil / Gap,0.405,3232,onnx-weak,63.7
12.4,372,Bare Soil / Gap,0.382,5057,onnx-weak,63.7
12.4,372,Bare Soil / Gap,0.373,1722,onnx-weak,63.7
12.47,374,Drought / Severe Stress,0.48,35723,hsv-fallback,64.4
12.47,374,Lush Green,0.48,34183,hsv-fallback,64.4
12.47,374,Bare Soil / Gap,0.445,3027,onnx-weak,64.4
12.47,374,Bare Soil / Gap,0.436,2228,onnx-weak,64.4
12.47,374,Lush Green,0.42,1723,hsv-fallback,64.4
12.47,374,Inconsistent Growth,0.42,5859,hsv-fallback,64.4
12.47,374,Lush Green,0.42,4078,hsv-fallback,64.4
12.47,374,Lush Green,0.42,2560,hsv-fallback,64.4
12.47,374,Inconsistent Growth,0.42,2194,hsv-fallback,64.4
12.47,374,Inconsistent Growth,0.42,2654,hsv-fallback,64.4
12.53,376,Drought / Severe Stress,0.48,35396,hsv-fallback,65.4
12.53,376,Lush Green,0.48,33017,hsv-fallback,65.4
12.53,376,Bare Soil / Gap,0.432,3913,onnx-weak,65.4
12.53,376,Lush Green,0.42,4226,hsv-fallback,65.4
12.53,376,Lush Green,0.42,2456,hsv-fallback,65.4
12.53,376,Lush Green,0.42,2115,hsv-fallback,65.4
12.53,376,Inconsistent Growth,0.42,5028,hsv-fallback,65.4
12.53,376,Lush Green,0.42,2470,hsv-fallback,65.4
12.53,376,Inconsistent Growth,0.42,2318,hsv-fallback,65.4
12.53,376,Bare Soil / Gap,0.411,3722,onnx-weak,65.4
12.6,378,Drought / Severe Stress,0.48,35066,hsv-fallback,60.9
12.6,378,Inconsistent Growth,0.42,4634,hsv-fallback,60.9
12.6,378,Inconsistent Growth,0.42,1866,hsv-fallback,60.9
12.6,378,Lush Green,0.42,4369,hsv-fallback,60.9
12.6,378,Lush Green,0.42,2309,hsv-fallback,60.9
12.6,378,Bare Soil / Gap,0.397,4195,onnx-weak,60.9
12.6,378,Bare Soil / Gap,0.388,3196,onnx-weak,60.9
12.67,380,Drought / Severe Stress,0.48,38958,hsv-fallback,57.4
12.67,380,Bare Soil / Gap,0.427,3013,onnx-weak,57.4
